2.188365168176142073e-01 6.703534627111141786e-01 4.096408553114201379e-01 4.209881714761635335e-02 2.511453710753422941e-01 7.831423481259396358e-01 2.367449668078510649e-01
2.237057101833413442e-01 4.898016335754688533e-01 3.875826843850588843e-01 6.821111737505614059e-02 2.553631734123311681e-01 6.934735697843528168e-01 3.868207913562850542e-01
2.223840209514089949e-01 6.293168724114615031e-01 5.194500639850603285e-01 5.500979632540214936e-02 1.751170537696417617e-01 8.315587802305334231e-01 2.434552638467721575e-01
2.278498654948218904e-01 1.543368815133898952e-01 3.656404314758828211e-01 1.118884409592332541e-01 2.446568449354229180e-01 3.660274405059780189e-01 6.687079286074582019e-01
2.253769576141488318e-01 3.032422697071199824e-01 5.238506727756565562e-01 1.251501428217443312e-01 2.100536177369192181e-01 6.630390587838984606e-01 3.475500977871983088e-01
2.252532549171112064e-01 1.412220636372259475e-01 7.116649821366873852e-01 2.421105271156965277e-01 2.289914253205918848e-01 3.627220542092690070e-01 7.358450790243837858e-01
2.252842390874967293e-01 1.686523468189546349e-01 2.221710824139714602e-01 1.804760680973429565e-01 2.495433363291520712e-01 3.419055192755564021e-01 5.737189007101852756e-01
2.254375204248174891e-01 3.952973847546436548e-01 4.172664039871059605e-01 4.494858699359396970e-02 2.421258591526880832e-01 5.438836819455842297e-01 4.692953923279987727e-01
2.253899030106343293e-01 8.947841554782062778e-02 4.947569926264689943e-01 7.007530155947971906e-02 2.339610021433551068e-01 1.680947752839298814e-01 8.557496953845428189e-01
2.248148737675479958e-01 3.839560183948542704e-01 4.571938225902892339e-01 4.472599348576682121e-02 2.205476539817955994e-01 5.550364798469901162e-01 3.953714802740689871e-01
2.252488354996269038e-01 1.677176219292566273e-01 4.518106452249768812e-01 2.549660700459718821e-01 2.391232613363649118e-01 6.344206356151785853e-01 4.539901397116891668e-01
2.254476678245314059e-01 1.972260893817811278e-01 3.430399127349214594e-01 1.408181164321298251e-01 2.400902942432815157e-01 4.771220921628341327e-01 4.740933696720030510e-01
2.297949153296681979e-01 4.414769410989444198e-01 4.394534812939266399e-01 1.081768236692436241e-01 2.570980975359900556e-01 7.200953322561804981e-01 3.584948862235355915e-01
2.254216569884269217e-01 1.600881632742151839e-01 4.356017183055326258e-01 6.483816776925278857e-02 2.383825630119330852e-01 3.019618511192051491e-01 7.676950507259305834e-01
2.258336836827155025e-01 6.677399274357367354e-01 4.505959096982278811e-01 7.303913410803253292e-02 2.338812874795666297e-01 8.009069165234393717e-01 2.641685368275070722e-01
2.252322311379836017e-01 1.695346336234915263e-01 4.202685630096158476e-01 1.913322080966038119e-01 2.364920905592205191e-01 3.421240124423970408e-01 6.567544329356941324e-01
2.255935077272739619e-01 2.876161727065487672e-01 3.836952802427150977e-01 3.260044629535582827e-01 2.474681921747621804e-01 6.607695429839182122e-01 3.863429757111206397e-01
2.263321239268533680e-01 5.952481764559284239e-01 4.050703821101064306e-01 5.555363119126112414e-02 2.446836913187354079e-01 7.552842317578831732e-01 2.926347738781671093e-01
2.132745710385316462e-01 1.232662228099422053e-01 6.455070140904927145e-01 2.629795634432296469e-01 2.173627739524574554e-01 3.457160344029561183e-01 7.654287739398871748e-01
2.225180225675037204e-01 2.609791710676276910e-01 4.247452155835162446e-01 8.458317002044674071e-02 2.400005463357032243e-01 5.368242808205998529e-01 5.617162492253678918e-01
2.253492765638322182e-01 1.309378091142773537e-01 4.247160611812292319e-01 1.048007799397662893e-01 2.412004863469316418e-01 2.690922675129261421e-01 7.928791902570844208e-01
2.039732089591994868e-01 1.323160712368748049e-01 5.005285850052673124e-01 2.079529664541995837e-01 2.081979559984517558e-01 3.306800645555120766e-01 6.311896221551548392e-01
2.253917424000680680e-01 1.965542523331119118e-01 4.769605936566236881e-01 2.120579208498257207e-01 2.380586322641208008e-01 4.669129775585765807e-01 6.129387206555473311e-01
2.253439881445414295e-01 1.225453216578673843e-01 5.042797459466213938e-01 1.957701376947657279e-01 2.366182848354713153e-01 3.578150341177875893e-01 7.522525053952056062e-01
2.249461184044748152e-01 4.784584200077909855e-01 4.562548104565317120e-01 9.882993227068086195e-02 2.271954100477811267e-01 7.172730734121181007e-01 3.715757502063231077e-01
2.252683909932950979e-01 4.225602505846825507e-01 3.756816979041942006e-01 1.126104809164658049e-01 2.446932904488193228e-01 6.208859390648194809e-01 4.040921443554489345e-01
2.251011568631303417e-01 2.808158465065997977e-01 4.493591421027153254e-01 4.225215482297126762e-02 2.275878224465139044e-01 3.899303933778085485e-01 6.596040606071134071e-01
2.251222901586864278e-01 1.703192822967794506e-01 3.785313190014907847e-01 1.565973324478143747e-01 2.388607579833894046e-01 4.412453526024063266e-01 5.616834786833322379e-01
2.252719426419553250e-01 3.401506142628302753e-01 5.057428338317240257e-01 1.051177476527251076e-01 2.216891474797189621e-01 5.689257169623336274e-01 4.424341190013892922e-01
2.281700089518469143e-01 4.658413115632155654e-01 4.059282931264484029e-01 1.513908287180446843e-01 2.376459869044269813e-01 7.741814672116712481e-01 2.833893406599426457e-01
2.249031407842388697e-01 4.095343814230675838e-01 4.626820739749799571e-01 4.859798026213774796e-02 2.164884472003801019e-01 7.350940945895670930e-01 3.982208877133509017e-01
2.245509460398708024e-01 6.154957614047898984e-01 4.516648697875876861e-01 6.633412977758701423e-02 2.216834430325757554e-01 8.029879712752051590e-01 2.966513675989028709e-01
2.210484776870473289e-01 3.598052454794852806e-01 4.344823409778827417e-01 1.969724976004505745e-01 2.341827019236271679e-01 6.798130424584838405e-01 3.519199438562212179e-01
1.794738028138422314e-01 7.286338376074212586e-02 3.943890437815898431e-01 8.604223222530037185e-02 2.019499637957233307e-01 1.701813660195879707e-01 8.778476779287783804e-01
1.810184045775457551e-01 3.974550743608850634e-01 4.390010105246859307e-01 9.046031841481992630e-02 2.068717013614087274e-01 6.415169591391701731e-01 3.655768470174250440e-01
2.253416649248301817e-01 2.338920915719570892e-01 3.295263889899989751e-01 2.067113915702402660e-01 2.458823715082860129e-01 5.711638701067864865e-01 5.241176020893643095e-01
1.939816614633758374e-01 2.308501360098696997e-01 5.650515054205936805e-01 1.697718526125596705e-01 1.939714988148278085e-01 5.321709656046648140e-01 5.583650208379519198e-01
2.251222059880413351e-01 3.598410586936499622e-01 3.741792972195638889e-01 1.170418361867634621e-01 2.450572861773418210e-01 6.108366314462263524e-01 4.513656333310548385e-01
2.249770130011276847e-01 1.859993441563788097e-01 4.161429005886514432e-01 1.052216581694042502e-01 2.387154970680616939e-01 3.744289256916583652e-01 6.807311057274753052e-01
2.239251399737333115e-01 6.339766616498480056e-01 4.637952752774431309e-01 1.278811989974384389e-01 2.352607632595631604e-01 7.961573749780453957e-01 2.940903321202488208e-01
2.256523710268497351e-01 3.991598210532437130e-01 3.693775733626635804e-01 8.289757122597989081e-02 2.459012442748111926e-01 5.401343239964628840e-01 4.191432931317001787e-01
2.253730048919348194e-01 3.142035259212014875e-01 4.204732451057816567e-01 9.087826968995633969e-02 2.479934069571672062e-01 6.106363381234265475e-01 5.088215992228227735e-01
2.251596334334898808e-01 1.341457683485480223e-01 6.944750258670929766e-01 3.366418325109815646e-01 2.371814616579592805e-01 3.393931804911143324e-01 7.556125210449012863e-01
2.240208652576982928e-01 5.770583433967286791e-01 4.482271952324783371e-01 1.777304932935181436e-01 2.359068808472440382e-01 9.874695736949671288e-01 7.700548821239143298e-03
2.262422140275833771e-01 1.853879183452873947e-01 4.374556910708438662e-01 7.444657658724689042e-02 2.387154970679077060e-01 3.074040321600035042e-01 7.339679083785857205e-01
2.254254402102666699e-01 2.998821608598296606e-01 4.476160286097891072e-01 1.075535821406099768e-01 2.398151876029625262e-01 5.661819122762646872e-01 5.386337189111711776e-01
2.246823616264748968e-01 4.184899845495668180e-01 3.178228114983677188e-01 1.606180362173896259e-01 2.387154948181240965e-01 7.447775520795160142e-01 2.812269253498669852e-01
2.251571819079161707e-01 2.657474177977527940e-01 4.021954026966474416e-01 1.578654004214361806e-01 2.406413397075532201e-01 6.945335325028276774e-01 4.355039421965518631e-01
2.030283119632249056e-01 1.884842345966647181e-01 3.779692364052852915e-01 9.684144677514346100e-02 2.236562336094890524e-01 3.529667477266574260e-01 6.375804504556561447e-01
2.249449886288998335e-01 3.937406031839653098e-01 4.711733475446824859e-01 1.127297843279885525e-01 2.375439623638797293e-01 7.393346107319169747e-01 3.450128473793765971e-01
1.911010885451727981e-01 4.386129395131352915e-01 3.870603486135355542e-01 9.265120270060134278e-02 2.292351868253748315e-01 7.250725856883732945e-01 3.450290564646845137e-01
2.252942270388006429e-01 1.653383050745161620e-01 3.979087842174661160e-01 9.167478198195400108e-02 2.370504125902676840e-01 3.107178293506948630e-01 7.373394421690641076e-01
2.247870449716295460e-01 3.098400439073775714e-01 4.223210407602092098e-01 1.106421287073928450e-01 2.387154971037632745e-01 6.677412712309511722e-01 3.965084066598528745e-01
2.252510887447860821e-01 2.972809905678690523e-01 3.444744006644039902e-01 1.155467282531044138e-01 2.500853037708420934e-01 6.146093688294680391e-01 4.242343113576438340e-01
2.213071329185082869e-01 6.711853094308590784e-01 4.368426893053066196e-01 1.005905529767107259e-01 2.338896032067891706e-01 8.395230890058323903e-01 2.267406136443664566e-01
2.259571666195574757e-01 5.709656109124333634e-01 4.056466802163075647e-01 5.612391458911933362e-02 2.556850348196482159e-01 7.807216263109775234e-01 2.657646912660641680e-01
1.989869762899883210e-01 3.917347993039023146e-01 5.313814136550190081e-01 1.074048882952088890e-01 1.921328174834494029e-01 6.230053893100186979e-01 4.424813367716341483e-01
2.255838627000480434e-01 1.810679211130833688e-01 4.340470159035748621e-01 1.025190752546215056e-01 2.367790074626758279e-01 3.913338722126580849e-01 6.177355527924375256e-01
2.253616431903931461e-01 1.503538300792952032e-01 3.251527105873848189e-01 1.077370581715080267e-01 2.468334864137428641e-01 3.276467255359154507e-01 6.748438602322066604e-01
2.252639206262716520e-01 1.845546390969758366e-01 4.554279213223146883e-01 1.687689608259260732e-01 2.386575136712754952e-01 4.915082372915861586e-01 5.142670590505952211e-01
2.253829095808713434e-01 3.125856733958423672e-01 4.335381540321210370e-01 8.198353253586594669e-02 2.424871434116466218e-01 6.840259024409596211e-01 4.626635860228242580e-01
2.251510061931754625e-01 1.356782534807746410e-01 4.859688086481283587e-01 8.549271900281275871e-02 2.366076970062294949e-01 3.187654392398414638e-01 7.861171166426755841e-01
2.058590808541938266e-01 1.677091398522176091e-01 4.242490546936721341e-01 4.756285465560330938e-02 2.245772036983084141e-01 2.491768386955247605e-01 7.685706496575513968e-01
2.222314911878663091e-01 5.676466307142521428e-01 4.119402230496152506e-01 9.403056715125138187e-02 2.387154949285763272e-01 7.734835055686621885e-01 2.631407574889869649e-01
2.252704749082700686e-01 2.592862097500881965e-02 4.317204365156210866e-01 2.183003840995951239e-01 2.387154970678516119e-01 1.166333619618543233e-01 9.293851473849897848e-01
2.252479940296507332e-01 2.189983182538732254e-01 4.328006597745917006e-01 4.653120453685601066e-02 2.387153112576747283e-01 3.130792472352051936e-01 7.161927082956243140e-01
2.140492723244364348e-01 1.717794058873333418e-01 4.356205529043396529e-01 1.299974089555286372e-01 2.371534714039700842e-01 4.608864532222933796e-01 6.166918286471743116e-01
2.254185486509183434e-01 3.135288049663390586e-01 3.687418952501834990e-02 1.580308576558403511e-01 3.112709506671122450e-01 5.361415253136041503e-01 4.470196163792917177e-01
2.256095090642173950e-01 3.403564836970968677e-01 4.434885963194373226e-01 1.320764139411631788e-01 2.383017232935418228e-01 6.920561678312161513e-01 3.716806247501225346e-01
1.839249205711160073e-01 2.535124740464346771e-01 3.679913412155721431e-01 7.871953395092771977e-02 2.245378834797975287e-01 4.431081993023816556e-01 5.441891186219017795e-01
2.253477619873395510e-01 9.054717610379495185e-02 5.550325430022098327e-01 3.915475934528962476e-01 2.347634549140907023e-01 3.355047339166466469e-01 6.537215721260112300e-01
2.251680800215003497e-01 3.551252877468061286e-01 4.598386146973791333e-01 1.455238462712541703e-01 2.318167814935254423e-01 5.826261603952374024e-01 4.549096529314948234e-01
2.252156676506259503e-01 1.293332640253394006e-01 3.544298641620005075e-01 3.125684065505322518e-01 2.391762187793731176e-01 4.861973517314273630e-01 5.996045897148233328e-01
2.253731420938125951e-01 3.853640054852084385e-01 4.178415564923376735e-01 5.235978095344312466e-02 2.387361954421869659e-01 5.734776737779052613e-01 4.493006927649640936e-01
2.222765017448745384e-01 6.879204097306896859e-01 4.316770137187960210e-01 5.291455317234131789e-02 2.387655560489246875e-01 8.439066378650570410e-01 2.451143165837524895e-01
2.254445861083361757e-01 2.747760044849076322e-01 4.752155424208920342e-01 7.821916128632591669e-02 2.343402916745208620e-01 4.981740370897021486e-01 6.130309538746637754e-01
2.268815173217265668e-01 3.584794025929888828e-01 4.465545149372076583e-01 1.379473817535508406e-01 2.328002302336762142e-01 6.378261448136999245e-01 4.581719956282819806e-01
2.252628150427704035e-01 2.874704317739585901e-01 3.638011540952834078e-01 8.167986361499318670e-02 2.473035754755284199e-01 5.191139793209974540e-01 4.336506887608685412e-01
2.245776729498916713e-01 5.357311005905396328e-01 4.309216995658816662e-01 9.196286748568219260e-02 2.391537424903240616e-01 7.843366950714317776e-01 2.617809561802189044e-01
2.258332978134071078e-01 8.034602473063597872e-01 4.205168895185261158e-01 3.602816828854096126e-02 2.387161889493971123e-01 8.087331345760678802e-01 2.609428407583726517e-01
2.252052328123869407e-01 5.058686477895874001e-01 3.915559991097405934e-01 6.548521447110655647e-02 2.411956139612398686e-01 7.187189868702796858e-01 3.452229488383952161e-01
2.230694422491952822e-01 9.794895224978446974e-03 3.950451140648711390e-01 5.810908724523157487e-02 2.386586495619208437e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.236446872252422502e-01 2.117157765497269528e-01 9.602864065298857832e-02 2.286683385974271343e-01 2.706452465549635811e-01 3.559652076717735869e-01 3.524766906994069027e-01
2.254711906964677326e-01 2.874023112708053995e-01 3.292899119439404720e-01 9.234956225370612171e-02 2.734963636436714696e-01 4.217035195391808933e-01 6.246391696015122230e-01
2.253694446746513369e-01 4.083243141758884781e-02 3.350828525346662423e-01 2.997946878141263261e-01 2.395260103269886143e-01 1.294783889652492415e-01 8.617663052372825927e-01
2.255788853671955863e-01 2.780697646406928847e-01 4.320027963829353168e-01 1.007092796114874150e-01 2.329819294844003852e-01 4.804213484859627403e-01 4.870086190875138610e-01
2.259701794328170810e-01 5.119209678890569437e-01 3.989597898055038949e-01 1.814152377384219694e-01 2.538767856776729115e-01 8.150916753883657995e-01 2.194362183917674680e-01
2.253436507207384476e-01 1.507157320329592931e-01 4.339174677057656693e-01 1.105802406509113489e-01 2.387154476995659858e-01 4.193367795070658821e-01 5.938215580669421456e-01
2.251322642869719448e-01 1.420679340576753713e-01 6.198331984143384821e-01 1.868683556564360304e-01 2.340045528017624665e-01 3.710016051917929825e-01 7.215922276995484497e-01
2.284160953117990167e-01 2.630585993763892017e-01 3.546688366573730877e-01 1.776680476661935126e-01 2.424016778714415676e-01 6.200037930993497204e-01 4.234620012984336435e-01
2.258721953429556339e-01 4.292206036644278799e-01 4.308248132201184522e-01 1.081021864017601558e-01 2.384711950285809678e-01 7.152516077058543864e-01 3.070605074308112581e-01
1.959951977976966964e-01 1.031033643861702515e-01 8.563202407961789664e-02 1.188522345197349783e-01 2.293416603899502137e-01 1.644204025930239566e-01 7.127355482501497308e-01
2.216004082686462429e-01 4.056041639043957980e-01 4.950117735117584017e-01 3.015136258171995376e-01 2.423272087380838602e-01 7.839517897535959179e-01 2.864765547611201058e-01
2.252077021810482138e-01 2.051602430931235843e-01 4.896591271981352578e-01 3.661321857642004657e-02 2.013195656938130129e-01 3.185550243327578968e-01 7.244427362995170538e-01
2.279985249851884943e-01 3.338640003464834471e-01 4.925478578559084886e-01 2.478221484117491547e-01 2.304642185640116692e-01 7.614820627201908110e-01 3.005423409085021813e-01
2.254795534721280581e-01 6.578228337542163517e-01 4.140851645412332860e-01 3.373485733104768930e-02 2.465281577375738886e-01 7.277869760050915682e-01 2.864511840188990188e-01
2.347728887561221778e-01 2.161722786750786551e-01 4.040341561336027731e-01 9.593253688449018823e-02 2.512766935870175411e-01 3.682789465386174799e-01 5.486278533034834037e-01
2.313056903829889266e-01 4.757804963431574441e-01 4.443136888946050411e-01 9.447295212640982598e-02 2.092629985661389191e-01 8.085421074924011853e-01 2.608319318540102127e-01
2.250447365043817538e-01 4.236887438120714999e-01 4.561561047697814675e-01 5.900947364486110180e-02 2.350282261537961770e-01 7.095985365662219602e-01 3.725038965259123702e-01
2.250437941887144244e-01 2.289849461180532841e-01 1.783634343463462169e-01 2.003670470712948515e-01 2.627229737017870992e-01 4.693254785562565035e-01 4.268414193994286010e-01
2.246550261310168162e-01 2.839562130113996719e-01 3.930306921390465114e-01 2.539206009323362045e-01 2.338292055643624856e-01 7.038637324455183641e-01 3.192702652175795630e-01
2.250701329936665163e-01 1.938261901686478550e-01 2.611072354034550957e-01 8.890446354402205265e-02 2.633788521889148249e-01 3.355328652682711965e-01 4.747460496342122971e-01
2.254553519609296952e-01 4.968236624201571860e-01 3.419261741408116118e-01 9.345075047567126536e-02 2.640733402823065568e-01 7.063943185931762514e-01 3.319906091915479363e-01
2.257225609177512526e-01 1.260104574679606071e-01 4.296391715395945776e-01 1.949049743860929995e-01 2.390368027289848374e-01 3.182074690865046018e-01 6.761020904792353070e-01
2.248487184213409373e-01 3.939120165363935167e-01 3.910851891575521933e-01 8.425723304020828197e-02 2.622984752540613584e-01 6.115210501243484309e-01 4.181116817539903829e-01
2.252097151966223620e-01 4.358409213405491367e-01 4.581178207674561076e-01 7.000303256257876805e-02 2.376116844685428053e-01 7.136604756487661128e-01 4.031972090421699906e-01
2.252632220443137878e-01 1.323785747201222107e-01 4.905083991668550136e-01 1.723727341903081300e-01 2.367252052207115820e-01 3.256315323607572032e-01 7.446269235935156772e-01
2.446385448279171648e-01 1.288857684898217504e-01 6.174940591793082190e-01 1.556595044303405451e-01 2.478130893438722226e-01 3.121596086406278059e-01 7.167986990447183793e-01
2.260954434107633748e-01 6.711193377205557642e-01 4.378627220245802087e-01 4.785261936396831284e-02 2.386928696793906290e-01 7.900472644128643251e-01 2.881478524049362888e-01
2.252344554615759720e-01 3.026308815941486929e-01 4.444335974640161724e-01 1.464008032232412271e-01 2.390078028826647660e-01 6.581139814059012716e-01 3.957501033645772215e-01
2.296254089217175942e-01 2.747099950764841370e-01 2.817139257120222506e-01 1.285707071664416168e-01 2.566230899036039959e-01 5.688881292948758661e-01 4.323902561924665711e-01
2.249613965302668384e-01 7.328010773444179060e-01 4.319643681777736721e-01 2.844806188796441052e-02 2.302131671745827057e-01 8.053430215902599443e-01 2.346331167965077236e-01
1.904051126239863223e-01 1.860214729529205691e-01 3.072847215348040173e-01 1.965424928722004083e-01 2.301536468010578762e-01 3.968967044388866938e-01 5.003906725413221901e-01
2.261427490044514432e-01 3.082503518777878759e-01 3.411332944409404266e-01 9.385108004069396548e-02 2.496012654004237941e-01 5.431992157482870009e-01 4.847666559294323552e-01
2.253292575502825745e-01 1.758187406148468135e-01 5.404865754228819208e-01 2.710944439003749040e-01 2.378168293415796608e-01 5.021181286181434222e-01 5.140934280335194284e-01
2.263417520282267614e-01 2.832525775983642524e-01 4.613519747507647817e-01 1.064138122800243752e-01 2.363716300538645232e-01 5.171071970398215534e-01 5.625118157982808009e-01
2.191698473625530719e-01 4.046656315045603081e-01 4.245290667618116798e-01 7.389332077575094804e-02 2.387154970641876262e-01 6.401747325209490302e-01 4.004114486905781534e-01
2.255046622935790168e-01 2.564377916247057021e-01 3.947468163628385374e-01 7.003501073888668271e-02 2.547221092845081136e-01 4.549173320494602768e-01 6.424051639811330094e-01
2.097709653142806607e-01 1.426609820351823210e-01 3.717045454124096038e-01 9.432199159784888931e-02 2.356057967841181100e-01 2.779370590825683274e-01 7.965949248550053818e-01
2.248797049708047835e-01 3.887406261091346793e-01 4.234348667654322385e-01 7.396815853571754584e-02 2.406602156508181323e-01 6.001608310238866206e-01 4.380182884620906214e-01
2.252159252073538120e-01 5.650409743459909873e-01 4.060157319237025497e-01 5.780267136495995800e-02 2.427165067100328644e-01 7.661085296022275282e-01 2.793930082958417938e-01
2.247921434225003123e-01 4.676454681984713591e-01 4.648089154972030457e-01 8.943700431105001264e-03 1.561678695478094514e-01 6.505185639864491387e-01 4.369760618953612563e-01
2.158943401022342945e-01 4.192390509096761281e-02 3.852861302751079964e-01 2.113394764339011633e-01 2.340053479641598377e-01 1.405108920750376966e-01 8.570915037276904958e-01
2.226618840014693290e-01 5.227232888284877310e-01 4.906749964044150869e-01 1.352485769936785098e-01 2.182910974607179533e-01 7.489591444448144841e-01 3.062483794011706673e-01
2.247431564796893988e-01 1.958427380129602602e-01 6.711299833860946418e-01 2.219386496486960569e-01 2.144044472730091688e-01 5.345004981227222673e-01 6.672300828730779454e-01
2.252960714622781746e-01 1.591399424574951316e-01 2.219774164531428118e-01 2.710862574022554483e-01 2.522011189912329310e-01 5.152145082979201485e-01 4.970728313459263914e-01
2.267732096370361494e-01 5.769169000498383104e-01 4.163698260747579760e-01 6.427431153246529472e-02 2.473419749282393110e-01 7.777944451284235505e-01 3.239484362788730420e-01
2.262575424006564861e-01 4.884320985676914861e-01 4.668213354608173882e-01 1.184460430455864938e-01 1.974535066444727816e-01 7.609490876529257930e-01 3.336785563849467007e-01
2.246355128158278591e-01 2.436881177405407495e-01 3.929794621305504054e-01 3.008391126848707908e-01 2.440353094487023589e-01 5.971208393197841025e-01 4.372172601321717700e-01
2.258513191885052895e-01 1.561733642866943439e-01 4.668657022581540472e-01 8.975152415267505235e-02 2.332588629944436220e-01 3.066981823339376412e-01 7.235267027474812096e-01
2.263292741922938445e-01 3.218904365113871013e-01 4.304435216347045068e-01 9.569254698082022004e-02 2.429336156126284674e-01 6.463571672705432647e-01 4.656211274415382184e-01
2.304415907856477430e-01 2.238820343260893020e-01 3.763023727575060540e-01 2.078493588305896922e-01 2.455275824603052881e-01 5.616727227182303217e-01 5.527945132026000907e-01
2.256865966484764285e-01 4.682682411437349423e-01 4.693877788209539492e-01 9.393204689833990761e-02 2.317496281474609732e-01 7.200358382490286147e-01 2.654345192457698843e-01
2.252863333141998103e-01 3.725395950777998233e-01 3.968570320391912598e-01 2.681311418412613556e-01 2.394844929042073134e-01 7.378790984003970044e-01 3.395410477879787781e-01
2.241905180792893304e-01 6.753158924582521871e-01 4.487603595888841057e-01 3.338171942989463098e-02 2.241909619943691923e-01 7.514912512060737404e-01 2.721464900489347638e-01
2.254703206847174235e-01 2.591158095346396406e-01 4.686204014350560665e-01 1.147145734312036147e-01 2.357341800784253094e-01 5.565415071589032703e-01 3.860443849793203652e-01
2.244021498814859072e-01 4.706832958163997271e-01 4.254538271407761751e-01 5.718689272866877421e-02 2.387154970678516119e-01 6.935382909007592467e-01 2.856942021164473600e-01
2.255565344564793573e-01 4.308570790611526147e-01 3.932956519011915897e-01 5.316459978686248478e-02 2.697256380656764541e-01 6.739831524685222508e-01 3.470557206853062682e-01
2.252167615680442658e-01 1.026053910677404979e-01 4.392279407597042273e-01 2.654363296948187290e-01 2.366798549392325202e-01 4.869867877863911509e-01 5.734622862237612750e-01
2.273251683089576314e-01 5.581255557851527715e-01 3.512206878600977467e-01 7.567991452553460285e-02 2.460303460010324073e-01 7.509090462734657745e-01 2.800714994645468470e-01
2.254774648563235839e-01 3.869324357750202892e-01 2.394858636269436292e-01 1.246181707336125877e-01 2.464784207450388120e-01 6.763461384858089342e-01 4.162659602574040330e-01
2.233989286621562154e-01 2.226326809254245698e-01 4.168885684608638065e-01 1.567522684505706088e-01 2.367335125173555543e-01 5.800871158344220735e-01 4.660521657807324414e-01
2.259398269793894964e-01 1.711484712990521961e-01 4.074080809707055773e-01 9.723885040130694768e-02 2.391223908180350743e-01 3.064142077438898881e-01 7.026662266061509676e-01
2.254250816430319881e-01 2.812537855686534916e-01 4.671386778583145882e-01 1.240489037293261293e-01 2.310039173247867839e-01 5.896202226545398384e-01 4.097603469669230947e-01
2.265012068015324898e-01 5.076469812125244951e-01 4.217281714850562579e-01 1.334610675586842266e-01 2.387152763892301799e-01 8.514159980585090937e-01 2.209591676678740735e-01
2.253661020498791412e-01 3.310311374079374924e-01 4.343653811036502499e-01 7.745752651432014080e-02 2.387110635857936369e-01 5.681604206482908648e-01 5.298928375195838258e-01
1.637747787372300645e-01 2.837008836434656289e-01 3.993386871099681712e-01 9.677086339521247249e-02 2.048544383828296567e-01 4.837195593872404831e-01 4.567973066270299975e-01
2.252922147111527940e-01 3.125889154341772724e-01 5.387322030835522968e-01 9.924540017590788299e-02 2.231187742058772239e-01 6.323838212153763960e-01 4.938821962330559034e-01
2.253125778051773553e-01 3.040469737803401240e-01 4.824531293113686892e-01 1.418824537913745965e-01 2.365999247458697996e-01 4.799464893697734102e-01 5.242752882996969399e-01
2.254417396629241066e-01 2.307610176537799318e-01 4.403179976851923083e-01 8.629157809473882168e-02 2.351464749151882805e-01 4.808486409079355539e-01 5.758670449777616440e-01
